,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited,Binned-Age
192,479,40,1,0.0,2,0,0,114996.43,0,3,909,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
193,601,32,8,93012.89,1,1,0,86957.42,0,2,799,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
194,580,29,9,61710.44,2,1,0,128077.8,0,1,520,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
195,807,35,3,174790.15,1,1,1,600.36,0,3,861,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
196,616,32,6,0.0,2,1,1,43001.46,0,5,512,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
197,721,37,3,107720.64,1,1,1,158591.12,0,1,478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
198,501,57,10,0.0,2,1,1,47847.19,0,5,374,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
199,521,35,6,96423.84,1,1,0,10488.44,0,4,280,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
200,850,30,2,141040.01,1,1,1,5978.2,0,2,615,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
201,759,42,4,105420.18,1,0,1,121409.06,0,3,435,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
202,516,50,5,0.0,1,0,1,146145.93,1,5,509,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
203,711,38,2,129022.06,2,1,1,14374.86,1,4,321,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,21-40
204,512,33,3,176666.62,1,1,0,94670.77,0,1,726,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
205,550,37,3,0.0,1,1,1,179670.31,0,3,516,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
206,608,41,3,89763.84,1,0,0,199304.74,1,3,639,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
207,618,34,5,134954.53,1,1,1,151954.39,0,2,512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
208,643,45,5,0.0,1,1,0,142513.5,1,3,730,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
209,671,45,2,106376.85,1,0,1,158264.62,0,3,244,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
210,689,33,2,161814.64,2,1,0,169381.9,0,3,292,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
211,603,31,8,0.0,2,1,1,169915.02,0,3,245,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
212,620,41,9,0.0,2,0,0,88852.47,0,3,848,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
213,676,34,1,63095.01,1,1,1,40645.81,0,3,974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
214,572,26,4,118287.01,2,0,0,60427.3,0,4,958,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
215,668,47,7,106854.21,1,0,1,157959.02,1,3,629,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
216,695,46,7,49512.55,1,1,0,133007.34,0,3,310,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
217,730,33,9,0.0,2,0,0,176576.62,0,1,621,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
218,807,43,1,105799.32,2,1,0,34888.04,1,4,924,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
219,592,54,8,0.0,1,1,1,28737.71,1,2,359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
220,726,31,9,114722.05,2,1,1,98178.57,0,5,811,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
221,514,30,7,0.0,1,0,1,125010.24,0,4,583,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
222,567,42,2,0.0,2,1,1,167984.61,0,5,959,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
223,850,33,10,0.0,1,1,0,4861.72,1,1,359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,21-40
224,671,45,6,99564.22,1,1,1,108872.45,1,3,901,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
225,670,37,4,170557.91,2,1,0,198252.88,0,5,729,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
226,694,30,9,0.0,2,1,1,26960.31,0,5,829,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
227,547,39,6,74596.15,3,1,1,85746.52,1,4,790,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,21-40
228,751,50,2,96888.39,1,1,0,77206.25,1,2,756,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
229,594,29,3,130830.22,1,1,0,61048.53,0,4,873,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
231,610,40,0,0.0,2,1,0,62232.6,0,5,690,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
232,512,37,1,0.0,2,0,1,156105.03,0,4,722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
233,767,20,3,119714.25,2,0,1,150135.38,0,4,535,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0-20
234,585,67,5,113978.97,2,0,1,93146.11,0,5,580,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,61-80
235,763,42,6,100160.75,1,1,0,33462.94,1,3,709,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
236,712,29,2,0.0,1,1,1,144375.0,0,4,930,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
237,539,43,3,116220.5,3,1,0,55803.96,1,4,264,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
238,668,46,2,0.0,3,1,0,89048.46,1,1,943,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41-60
239,703,28,2,81173.83,2,0,1,162812.16,0,2,388,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
240,662,38,4,0.0,2,1,0,136259.65,0,5,248,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
241,725,39,5,116803.8,1,1,0,124052.97,0,2,763,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
242,703,37,8,105961.68,2,0,1,74158.8,0,1,619,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
243,659,67,6,117411.6,1,1,1,45071.09,1,2,815,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,61-80
244,523,34,7,0.0,2,1,0,62030.06,0,4,566,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
245,635,40,10,123497.58,1,1,0,131953.23,1,5,774,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
246,772,26,7,152400.51,2,1,0,79414.0,0,1,695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
247,545,26,1,0.0,2,1,1,199638.56,0,5,902,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
248,634,24,8,103097.85,1,1,1,157577.29,0,2,532,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
249,739,54,8,126418.14,1,1,0,134420.75,1,2,718,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
250,771,36,5,77846.9,1,0,0,99805.99,0,5,895,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
251,587,34,1,0.0,2,1,1,97932.68,0,4,749,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
253,544,37,2,79731.91,1,1,1,57558.95,0,4,866,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
254,696,28,8,0.0,1,0,0,176713.47,0,3,671,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
255,766,41,0,0.0,2,0,1,34283.23,0,4,670,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
256,727,34,10,0.0,2,1,1,198637.34,0,4,768,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
257,671,34,6,37266.67,2,0,0,156917.12,0,3,565,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
258,693,30,6,127992.25,1,1,1,50457.2,0,1,483,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
259,850,38,3,54901.01,1,1,1,140075.55,0,2,926,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
260,732,42,9,108748.08,2,1,1,65323.11,0,1,932,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
261,726,48,6,99906.19,1,1,0,64323.24,0,4,901,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
262,557,32,6,184686.41,2,1,0,14956.44,0,3,299,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
263,682,26,0,110654.02,1,0,1,111879.21,0,2,899,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
264,738,31,9,79019.8,1,1,1,18606.23,0,4,467,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
265,531,36,9,99240.51,1,1,0,123137.01,0,1,717,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
266,498,34,2,0.0,2,1,1,148528.24,0,1,549,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
267,651,36,7,0.0,2,1,0,13898.31,0,1,545,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
268,549,39,7,0.0,1,0,0,81259.25,1,2,716,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
269,791,35,7,52436.2,1,1,0,161051.75,0,2,650,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
270,650,41,9,0.0,2,0,1,191599.67,0,4,693,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
271,733,34,3,100337.96,3,1,0,48559.19,1,4,759,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,21-40
272,811,34,1,149297.19,2,1,1,186339.74,0,2,946,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
273,707,30,8,0.0,2,1,0,33159.37,0,5,402,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
274,712,28,4,145605.44,1,0,1,93883.53,0,3,465,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
275,706,37,7,0.0,2,1,1,110899.3,0,1,799,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
276,756,62,3,0.0,1,1,1,11199.04,1,3,600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,61-80
277,777,53,10,0.0,2,1,0,189992.97,0,2,306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
278,646,35,6,84026.86,1,0,1,164255.69,0,3,635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
279,714,46,1,0.0,1,1,0,152167.79,1,2,747,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,41-60
280,782,39,8,0.0,2,1,1,33949.67,0,3,424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
281,775,29,10,0.0,2,1,1,68143.93,0,2,913,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
282,479,35,4,138718.92,1,1,1,47251.79,1,1,751,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21-40
283,807,42,7,118274.71,1,1,1,25885.72,0,3,899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
284,799,22,8,174185.98,2,0,1,192633.85,0,3,219,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
285,675,40,7,113208.86,2,1,0,34577.36,0,3,587,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
286,602,29,5,103907.28,1,1,0,161229.84,0,2,861,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
287,475,32,8,119023.28,1,1,0,100816.29,0,1,278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
288,744,26,5,166297.89,1,1,1,181694.44,0,1,526,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
289,588,34,10,0.0,2,1,0,79078.91,0,2,632,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
290,703,42,9,63227.0,1,0,1,137316.32,0,3,301,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
291,747,41,5,94521.17,2,1,0,194926.86,0,1,806,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
292,583,27,7,0.0,2,1,0,51285.49,0,1,250,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
293,750,34,9,112822.26,1,0,0,150401.53,1,2,563,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,21-40
294,681,38,3,0.0,2,1,1,112491.96,0,1,861,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
295,773,25,2,135903.33,1,1,0,73656.38,0,4,790,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
296,714,31,4,125169.26,1,1,1,106636.89,0,3,669,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
297,687,44,7,0.0,3,1,0,155853.52,1,2,336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,41-60
298,511,58,0,149117.31,1,1,1,162599.51,0,1,517,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
299,627,33,5,0.0,2,1,1,103737.82,0,4,499,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
300,694,31,10,0.0,2,1,0,160990.27,0,3,673,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
301,616,36,6,132311.71,1,0,0,15462.84,0,2,268,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
302,687,35,8,0.0,2,1,0,10334.05,0,5,809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
303,712,33,6,0.0,2,1,1,190686.16,0,5,460,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
304,553,33,4,118082.89,1,0,0,94440.45,0,4,221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
305,667,31,1,119266.69,1,1,1,28257.63,0,2,730,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
306,731,43,2,0.0,1,1,1,170034.95,1,2,777,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
307,629,35,7,156847.29,2,1,0,31824.29,0,4,837,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
308,614,50,4,137104.47,1,1,0,127166.49,1,1,958,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
309,438,31,8,78398.69,1,1,0,44937.01,0,4,809,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
311,729,30,6,63669.42,1,1,0,145111.37,0,2,484,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
312,642,38,3,0.0,2,0,0,171463.83,0,2,737,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
313,806,59,0,135296.33,1,1,0,182822.5,0,1,486,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
314,744,36,2,153804.44,1,1,1,87213.33,0,3,252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
315,474,37,3,0.0,2,0,0,57175.32,0,4,275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
316,559,49,2,147069.78,1,1,0,120540.83,1,1,245,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,41-60
317,706,42,9,0.0,2,1,1,28714.34,0,4,361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
318,628,22,3,0.0,1,1,0,85426.28,0,4,483,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
319,429,24,4,95741.75,1,1,0,46170.75,0,2,352,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
320,525,57,2,145965.33,1,1,1,64448.36,0,5,337,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
321,680,30,8,141441.75,1,1,1,16278.97,0,1,597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
322,749,40,1,139290.41,1,1,0,182855.42,1,1,381,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,21-40
323,763,31,4,0.0,2,0,0,50404.72,0,3,668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
324,734,30,3,0.0,2,1,0,107640.25,0,4,245,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
325,716,35,4,144428.87,1,1,0,134132.65,0,2,495,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
326,594,35,2,0.0,2,1,0,103480.69,0,4,378,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
327,644,46,9,95441.27,1,1,0,108761.05,1,1,568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,41-60
328,671,35,1,144848.74,1,1,1,179012.3,0,5,731,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
329,664,26,7,116244.14,2,1,1,95145.14,0,2,837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
330,656,50,7,0.0,2,0,1,72143.44,0,1,829,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,41-60
331,667,40,1,146502.07,1,1,0,19162.89,0,3,230,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
332,663,44,2,117028.6,2,0,1,144680.18,0,4,919,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
333,584,30,8,112013.81,1,1,0,177772.03,1,4,641,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,21-40
334,626,37,6,108269.37,1,1,0,5597.94,0,2,457,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
335,485,29,7,182123.79,1,1,0,116828.51,1,4,583,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21-40
336,659,32,3,150923.74,2,0,1,174652.51,0,2,849,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
337,649,33,2,0.0,2,1,0,2010.98,0,3,720,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
338,805,39,5,165272.13,1,1,0,14109.85,1,3,317,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,21-40
339,716,39,10,115301.31,1,1,0,43527.4,1,5,465,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,21-40
340,642,40,6,129502.49,2,0,1,86099.23,1,4,269,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
341,659,31,4,118342.26,1,0,0,161574.19,0,3,391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
342,545,47,5,0.0,2,1,1,38970.14,0,4,373,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
343,543,22,8,0.0,2,0,0,127587.22,0,3,251,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,21-40
344,718,25,7,0.0,2,1,0,30380.12,0,2,237,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
345,840,43,7,0.0,2,1,0,90908.95,0,2,645,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
346,630,34,9,106937.05,2,1,0,138275.01,0,3,624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
347,643,59,3,170331.37,1,1,1,32171.79,0,5,838,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
348,654,32,1,114510.85,1,1,1,126143.23,0,4,224,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
349,582,39,5,0.0,2,1,1,129892.93,0,4,343,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
350,659,32,3,107594.11,2,1,1,102416.84,0,3,683,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
351,762,39,2,81273.13,1,1,1,18719.67,0,5,929,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
352,568,32,7,169399.6,1,1,0,61936.22,0,4,234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
353,670,25,6,0.0,2,1,1,78358.94,0,3,723,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
354,613,45,1,187841.99,2,1,1,147224.27,0,1,482,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
355,539,30,0,0.0,2,1,0,160979.66,0,4,231,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
356,850,57,8,126776.3,2,1,1,132298.49,0,3,244,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,41-60
357,522,34,9,126436.29,1,1,0,174248.52,1,3,973,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,21-40
358,737,41,1,101960.74,1,1,1,123547.28,0,5,463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
359,520,58,3,0.0,2,0,1,32790.02,0,5,253,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
360,706,28,3,0.0,2,0,1,181543.67,0,3,241,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,21-40
361,643,45,2,150842.93,1,0,1,2319.96,1,5,537,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,41-60
362,648,50,9,102535.57,1,1,1,189543.19,0,5,332,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,41-60
363,443,29,9,99027.61,2,1,0,10940.4,0,5,390,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,21-40
364,640,68,9,0.0,2,1,1,199493.38,0,4,763,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,61-80
365,628,33,3,0.0,1,1,1,188193.25,0,4,240,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
366,540,42,9,87271.41,2,1,0,172572.64,0,1,978,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
367,460,35,8,102742.91,2,1,1,189339.6,0,5,366,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
368,636,34,2,40105.51,2,0,1,53512.16,0,3,356,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
369,593,29,2,152265.43,1,1,0,34004.44,0,1,907,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,21-40
370,801,42,4,141947.67,1,1,1,10598.29,0,3,687,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,41-60
372,611,31,0,107884.81,2,1,1,183487.98,0,2,388,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
373,802,31,1,125013.72,1,1,1,187658.09,0,2,579,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
374,717,35,7,58469.37,2,1,1,172459.39,0,2,793,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
375,769,39,8,0.0,1,0,1,21016.0,0,3,828,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
376,745,45,10,117231.63,3,1,1,122381.02,1,2,291,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,41-60
377,572,35,4,152390.26,1,1,0,128123.66,0,4,951,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,21-40
378,629,30,2,34013.63,1,1,0,19570.63,0,2,952,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21-40
379,687,39,2,0.0,3,0,0,188150.6,1,2,616,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,21-40
380,483,50,9,0.0,2,1,1,111020.24,0,5,706,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,41-60
381,690,36,7,101583.11,2,1,0,123775.15,0,2,423,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
382,492,30,10,77168.87,2,0,1,146700.22,0,5,552,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,21-40
383,709,28,8,124695.72,2,1,0,145251.35,0,3,665,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,21-40
384,705,44,3,105934.96,1,1,0,82463.69,0,3,351,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,41-60
385,560,66,9,0.0,1,1,1,15928.49,0,3,906,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,61-80
386,611,46,6,0.0,2,1,0,45886.33,0,4,406,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,41-60
387,730,62,2,0.0,2,1,1,186489.95,0,4,594,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,61-80
388,709,45,2,0.0,2,0,1,162922.65,0,1,815,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,41-60
